day,policy,saturation,memory,backlog_start,arrivals,closed,backlog,missed,gross,liability,recovered,legitimate_margin,authentication_cost,operating_cost,value,service_work,capacity,scenario
66,fixed_0.2,0.20000000,0.20000000,2113,204,167,2150,3,79988.35452289,69109.93830777,21197.96683152,5103.42857143,154.28571429,164.57142857,-43127.40004768,182.75000000,182.85714286,High displacement
67,fixed_0.2,0.20000000,0.20000000,2150,218,167,2201,3,79420.70957104,68619.49306938,23348.43092020,5103.42857143,154.28571429,164.57142857,-40486.49072061,182.75000000,182.85714286,High displacement
68,fixed_0.2,0.20000000,0.20000000,2201,219,172,2248,6,84107.56537725,72668.93648594,25242.07009297,5103.42857143,154.28571429,164.57142857,-42642.29496441,182.25000000,182.85714286,High displacement
69,fixed_0.2,0.20000000,0.20000000,2248,218,170,2296,5,81655.25344334,70550.13897505,20891.29857648,5103.42857143,154.28571429,164.57142857,-44874.26896999,182.25000000,182.85714286,High displacement
70,fixed_0.2,0.20000000,0.20000000,2296,226,176,2346,9,87123.76369840,75274.93183542,27673.43786216,5103.42857143,154.28571429,164.57142857,-42816.92254469,182.75000000,182.85714286,High displacement
71,fixed_0.2,0.20000000,0.20000000,2346,205,167,2384,3,77087.31834771,66603.44305242,19129.99887575,5103.42857143,154.28571429,164.57142857,-42688.87274810,182.00000000,182.85714286,High displacement
72,fixed_0.2,0.20000000,0.20000000,2384,206,171,2419,7,83375.74243275,72036.64146190,26329.78364074,5103.42857143,154.28571429,164.57142857,-40922.28639258,182.75000000,182.85714286,High displacement
73,fixed_0.2,0.20000000,0.20000000,2419,209,175,2453,10,78602.40383685,67912.47691504,26046.21979504,5103.42857143,154.28571429,164.57142857,-37081.68569142,182.50000000,182.85714286,High displacement
74,fixed_0.2,0.20000000,0.20000000,2453,224,172,2505,6,83589.27713882,72221.13544794,28006.58008308,5103.42857143,154.28571429,164.57142857,-39429.98393629,182.50000000,182.85714286,High displacement
75,fixed_0.2,0.20000000,0.20000000,2505,202,169,2538,5,76761.25364058,66321.72314546,28615.42775960,5103.42857143,154.28571429,164.57142857,-32921.72395729,182.25000000,182.85714286,High displacement
76,fixed_0.2,0.20000000,0.20000000,2538,219,171,2586,5,85471.37030121,73847.26394024,23647.66072452,5103.42857143,154.28571429,164.57142857,-45415.03178715,182.75000000,182.85714286,High displacement
77,fixed_0.2,0.20000000,0.20000000,2586,229,171,2644,6,83075.96854151,71777.63681987,26211.07274854,5103.42857143,154.28571429,164.57142857,-40781.99264276,182.00000000,182.85714286,High displacement
78,fixed_0.2,0.20000000,0.20000000,2644,197,232,2609,65,75972.45558747,65640.20162758,31939.29972667,5103.42857143,154.28571429,164.57142857,-28916.33047234,182.00000000,182.85714286,High displacement
79,fixed_0.2,0.20000000,0.20000000,2609,238,201,2646,37,89927.65193620,77697.49127287,23971.39603941,5103.42857143,154.28571429,164.57142857,-48941.52380489,182.00000000,182.85714286,High displacement
80,fixed_0.2,0.20000000,0.20000000,2646,222,217,2651,54,85209.38318043,73620.90706789,22409.69256893,5103.42857143,154.28571429,164.57142857,-46426.64307039,182.50000000,182.85714286,High displacement
81,fixed_0.2,0.20000000,0.20000000,2651,200,223,2628,56,76011.39136752,65673.84214154,25386.64442901,5103.42857143,154.28571429,164.57142857,-35502.62628395,182.75000000,182.85714286,High displacement
82,fixed_0.2,0.20000000,0.20000000,2628,243,217,2654,51,87604.61805280,75690.38999762,29105.43716847,5103.42857143,154.28571429,164.57142857,-41800.38140057,182.50000000,182.85714286,High displacement
83,fixed_0.2,0.20000000,0.20000000,2654,198,226,2626,60,77647.55305731,67087.48584152,26014.95404833,5103.42857143,154.28571429,164.57142857,-36287.96036462,182.25000000,182.85714286,High displacement
0,fixed_0.5,0.50000000,0.22250000,1870,181,182,1869,0,70999.59810445,57509.67446460,32097.05336851,5028.21428571,385.71428571,164.57142857,-20934.69252466,182.00000000,182.85714286,High displacement
1,fixed_0.5,0.50000000,0.24331250,1869,217,182,1904,0,93963.77281767,76110.65598231,30311.76853301,5028.21428571,385.71428571,164.57142857,-41320.95887787,182.00000000,182.85714286,High displacement
2,fixed_0.5,0.50000000,0.26256406,1904,218,182,1940,0,82399.16426409,66743.32305391,29603.98023773,5028.21428571,385.71428571,164.57142857,-32661.41424476,182.00000000,182.85714286,High displacement
3,fixed_0.5,0.50000000,0.28037176,1940,207,182,1965,0,79257.73234918,64198.76320283,28663.07688617,5028.21428571,385.71428571,164.57142857,-31057.75774524,182.00000000,182.85714286,High displacement
4,fixed_0.5,0.50000000,0.29684388,1965,192,182,1975,0,74876.66948591,60650.10228359,29401.42103351,5028.21428571,385.71428571,164.57142857,-26770.75267865,182.00000000,182.85714286,High displacement
5,fixed_0.5,0.50000000,0.31208059,1975,202,182,1995,0,72817.52853510,58982.19811343,30029.20415348,5028.21428571,385.71428571,164.57142857,-24475.06538853,182.00000000,182.85714286,High displacement
6,fixed_0.5,0.50000000,0.32617454,1995,226,182,2039,0,80767.64028370,65421.78862979,28164.84890623,5028.21428571,385.71428571,164.57142857,-32779.01115213,182.00000000,182.85714286,High displacement
7,fixed_0.5,0.50000000,0.33921145,2039,250,182,2107,0,94844.09878282,76823.72001408,34660.77348708,5028.21428571,385.71428571,164.57142857,-37685.01795557,182.00000000,182.85714286,High displacement
8,fixed_0.5,0.50000000,0.35127059,2107,244,182,2169,0,97388.74046470,78884.87977641,29844.71101503,5028.21428571,385.71428571,164.57142857,-44562.24018995,182.00000000,182.85714286,High displacement
9,fixed_0.5,0.50000000,0.36242530,2169,217,182,2204,0,80176.64776850,64943.08469249,34571.79514437,5028.21428571,385.71428571,164.57142857,-25893.36097668,182.00000000,182.85714286,High displacement
10,fixed_0.5,0.50000000,0.37274340,2204,222,170,2256,0,83076.07599251,67291.62155393,25531.89949879,5028.21428571,385.71428571,164.57142857,-37281.79348371,182.75000000,182.85714286,High displacement
11,fixed_0.5,0.50000000,0.38228765,2256,243,165,2334,0,87573.96118656,70934.90856111,23488.76391958,5028.21428571,385.71428571,164.57142857,-42968.21607010,182.75000000,182.85714286,High displacement
12,fixed_0.5,0.50000000,0.39111607,2334,218,165,2387,0,87643.75846215,70991.44435434,23720.19466436,5028.21428571,385.71428571,164.57142857,-42793.32111856,182.50000000,182.85714286,High displacement
13,fixed_0.5,0.50000000,0.39928237,2387,204,169,2422,2,82791.61669803,67061.20952540,27684.10068458,5028.21428571,385.71428571,164.57142857,-34899.18026939,182.75000000,182.85714286,High displacement
14,fixed_0.5,0.50000000,0.40683619,2422,237,169,2490,5,98112.78965309,79471.35961900,24184.28116131,5028.21428571,385.71428571,164.57142857,-50809.14988627,182.00000000,182.85714286,High displacement
15,fixed_0.5,0.50000000,0.41382347,2490,214,168,2536,2,84808.35596616,68694.76833259,22189.21736624,5028.21428571,385.71428571,164.57142857,-42027.62239492,182.50000000,182.85714286,High displacement
16,fixed_0.5,0.50000000,0.42028671,2536,252,167,2621,3,103974.46992969,84219.32064305,25102.96692528,5028.21428571,385.71428571,164.57142857,-54638.42514634,182.00000000,182.85714286,High displacement
17,fixed_0.5,0.50000000,0.42626521,2621,250,171,2700,4,89629.62667436,72599.99760623,26171.75395392,5028.21428571,385.71428571,164.57142857,-41950.31508088,182.25000000,182.85714286,High displacement
18,fixed_0.5,0.50000000,0.43179532,2700,219,172,2747,7,84364.52561571,68335.26574872,21415.66920292,5028.21428571,385.71428571,164.57142857,-42441.66797437,182.25000000,182.85714286,High displacement
19,fixed_0.5,0.50000000,0.43691067,2747,239,168,2818,3,96995.41156280,78566.28336587,27041.46875394,5028.21428571,385.71428571,164.57142857,-47046.88604050,182.00000000,182.85714286,High displacement
20,fixed_0.5,0.50000000,0.44164237,2818,219,226,2811,59,85013.96980427,68861.31554146,24018.24551543,5028.21428571,385.71428571,164.57142857,-40365.14145460,182.25000000,182.85714286,High displacement
21,fixed_0.5,0.50000000,0.44601919,2811,232,242,2801,77,82700.31774063,66987.25736991,23415.64075384,5028.21428571,385.71428571,164.57142857,-39093.68804464,182.00000000,182.85714286,High displacement
22,fixed_0.5,0.50000000,0.45006775,2801,244,218,2827,52,91607.24074864,74201.86500640,23728.99387140,5028.21428571,385.71428571,164.57142857,-45994.94256357,182.50000000,182.85714286,High displacement
23,fixed_0.5,0.50000000,0.45381267,2827,212,219,2820,56,79764.51148371,64609.25430181,22348.60490573,5028.21428571,385.71428571,164.57142857,-37782.72082465,182.25000000,182.85714286,High displacement
24,fixed_0.5,0.50000000,0.45727672,2820,233,246,2807,80,91019.69939468,73725.95650969,23834.81396589,5028.21428571,385.71428571,164.57142857,-45413.21397238,182.75000000,182.85714286,High displacement
25,fixed_0.5,0.50000000,0.46048097,2807,244,219,2832,52,90869.37213211,73604.19142701,26143.90200511,5028.21428571,385.71428571,164.57142857,-42982.36085047,182.25000000,182.85714286,High displacement
26,fixed_0.5,0.50000000,0.46344489,2832,231,205,2858,37,78336.62907664,63452.66955208,25785.97463813,5028.21428571,385.71428571,164.57142857,-33188.76634251,182.50000000,182.85714286,High displacement
27,fixed_0.5,0.50000000,0.46618653,2858,234,235,2857,69,87141.05674421,70584.25596281,26464.00660541,5028.21428571,385.71428571,164.57142857,-39642.32078597,182.75000000,182.85714286,High displacement
28,fixed_0.5,0.50000000,0.46872254,2857,126,214,2769,48,40719.73220568,32982.98308660,28296.15832626,5028.21428571,385.71428571,164.57142857,-208.89618891,182.50000000,182.85714286,High displacement
29,fixed_0.5,0.50000000,0.47106835,2769,129,253,2645,86,51281.68915423,41538.16821493,26189.94429866,5028.21428571,385.71428571,164.57142857,-10870.29534484,182.50000000,182.85714286,High displacement
30,fixed_0.5,0.50000000,0.47323822,2645,134,248,2531,83,51653.87696528,41839.64034188,22658.34024531,5028.21428571,385.71428571,164.57142857,-14703.37152514,182.00000000,182.85714286,High displacement
31,fixed_0.5,0.50000000,0.47524536,2531,143,220,2454,54,57156.31848041,46296.61796913,23963.13151753,5028.21428571,385.71428571,164.57142857,-17855.55788017,182.75000000,182.85714286,High displacement
32,fixed_0.5,0.50000000,0.47710195,2454,129,239,2344,73,48441.18016131,39237.35593066,23236.99532700,5028.21428571,385.71428571,164.57142857,-11522.43203224,182.00000000,182.85714286,High displacement
33,fixed_0.5,0.50000000,0.47881931,2344,141,218,2267,53,52098.36899213,42199.67888363,21703.15721874,5028.21428571,385.71428571,164.57142857,-16018.59309346,182.50000000,182.85714286,High displacement
34,fixed_0.5,0.50000000,0.48040786,2267,149,232,2184,67,48664.56363619,39418.29654531,22514.94179341,5028.21428571,385.71428571,164.57142857,-12425.42618047,182.25000000,182.85714286,High displacement
35,fixed_0.5,0.50000000,0.48187727,2184,141,246,2079,79,53860.93743447,43627.35932192,22900.00135486,5028.21428571,385.71428571,164.57142857,-16249.42939563,182.75000000,182.85714286,High displacement
36,fixed_0.5,0.50000000,0.48323647,2079,150,212,2017,45,61821.48664286,50075.40418071,25191.57411866,5028.21428571,385.71428571,164.57142857,-20405.90149063,182.00000000,182.85714286,High displacement
37,fixed_0.5,0.50000000,0.48449374,2017,160,233,1944,66,64074.43268643,51900.29047601,22928.73842933,5028.21428571,385.71428571,164.57142857,-24493.62347524,182.50000000,182.85714286,High displacement
38,fixed_0.5,0.50000000,0.48565671,1944,130,243,1831,77,49199.39210224,39851.50760281,21057.74817219,5028.21428571,385.71428571,164.57142857,-14315.83085919,182.25000000,182.85714286,High displacement
39,fixed_0.5,0.50000000,0.48673246,1831,146,231,1746,65,59302.51478464,48035.03697556,21836.48967531,5028.21428571,385.71428571,164.57142857,-21720.61872883,182.75000000,182.85714286,High displacement
40,fixed_0.5,0.50000000,0.48772752,1746,137,236,1647,68,51347.83902110,41591.74960709,21769.34039773,5028.21428571,385.71428571,164.57142857,-15344.48063793,182.50000000,182.85714286,High displacement
41,fixed_0.5,0.50000000,0.48864796,1647,146,169,1624,5,56772.81141057,45985.97724256,20473.75184062,5028.21428571,385.71428571,164.57142857,-21034.29683051,182.25000000,182.85714286,High displacement
42,fixed_0.5,0.50000000,0.48949936,1624,143,168,1599,2,52582.30309519,42591.66550711,22077.28780761,5028.21428571,385.71428571,164.57142857,-16036.44912807,182.75000000,182.85714286,High displacement
43,fixed_0.5,0.50000000,0.49028691,1599,163,168,1594,3,65517.20582339,53068.93671695,26309.35689444,5028.21428571,385.71428571,164.57142857,-22281.65125108,182.75000000,182.85714286,High displacement
44,fixed_0.5,0.50000000,0.49101539,1594,125,163,1556,0,49051.99814433,39732.11849690,21196.05312930,5028.21428571,385.71428571,164.57142857,-14058.13679618,182.50000000,182.85714286,High displacement
45,fixed_0.5,0.50000000,0.49168924,1556,132,169,1519,2,48591.03998326,39358.74238644,26025.90475300,5028.21428571,385.71428571,164.57142857,-8854.90906201,182.25000000,182.85714286,High displacement
46,fixed_0.5,0.50000000,0.49231254,1519,119,170,1468,4,45200.20918617,36612.16944080,27569.13930990,5028.21428571,385.71428571,164.57142857,-4565.10155947,182.25000000,182.85714286,High displacement
47,fixed_0.5,0.50000000,0.49288910,1468,125,165,1428,0,48475.80290333,39265.40035170,22744.89098764,5028.21428571,385.71428571,164.57142857,-12042.58079263,182.00000000,182.85714286,High displacement
48,fixed_0.5,0.50000000,0.49342242,1428,141,169,1400,5,61654.93854248,49940.50021941,21523.18152083,5028.21428571,385.71428571,164.57142857,-23939.39012716,182.25000000,182.85714286,High displacement
49,fixed_0.5,0.50000000,0.49391574,1400,146,167,1379,2,59854.83372181,48482.41531467,24293.34999051,5028.21428571,385.71428571,164.57142857,-19711.13675273,182.25000000,182.85714286,High displacement
50,fixed_0.5,0.50000000,0.49437206,1379,126,167,1338,1,44595.70805410,36122.52352382,22744.54174538,5028.21428571,385.71428571,164.57142857,-8900.05320701,182.25000000,182.85714286,High displacement
51,fixed_0.5,0.50000000,0.49479415,1338,118,166,1290,1,46094.81083334,37336.79677500,23771.01142894,5028.21428571,385.71428571,164.57142857,-9087.85677463,182.25000000,182.85714286,High displacement
52,fixed_0.5,0.50000000,0.49518459,1290,137,171,1256,4,51826.39570591,41979.38052178,22830.72297625,5028.21428571,385.71428571,164.57142857,-14670.72897410,182.75000000,182.85714286,High displacement
53,fixed_0.5,0.50000000,0.49554575,1256,137,171,1222,3,51027.80424387,41332.52143754,26625.32317228,5028.21428571,385.71428571,164.57142857,-10229.26969383,182.75000000,182.85714286,High displacement
54,fixed_0.5,0.50000000,0.49587982,1222,147,168,1201,3,53469.66848733,43310.43147473,19681.00377539,5028.21428571,385.71428571,164.57142857,-19151.49912791,182.75000000,182.85714286,High displacement
55,fixed_0.5,0.50000000,0.49618883,1201,147,170,1178,3,59067.54262367,47844.70952517,27816.37419189,5028.21428571,385.71428571,164.57142857,-15550.40676185,182.00000000,182.85714286,High displacement
56,fixed_0.5,0.50000000,0.49647467,1178,204,169,1213,6,75428.51216412,61097.09485294,20939.60649026,5028.21428571,385.71428571,164.57142857,-35679.55979124,182.00000000,182.85714286,High displacement
57,fixed_0.5,0.50000000,0.49673907,1213,207,169,1251,2,72302.15981013,58564.74944621,28959.01275450,5028.21428571,385.71428571,164.57142857,-25127.80812028,182.75000000,182.85714286,High displacement
58,fixed_0.5,0.50000000,0.49698364,1251,212,167,1296,3,81417.52213153,65948.19292654,27886.38463422,5028.21428571,385.71428571,164.57142857,-33583.87972089,182.00000000,182.85714286,High displacement
59,fixed_0.5,0.50000000,0.49720986,1296,245,169,1372,2,88794.59487007,71923.62184476,23825.63316565,5028.21428571,385.71428571,164.57142857,-43620.06010768,182.50000000,182.85714286,High displacement
60,fixed_0.5,0.50000000,0.49741913,1372,231,164,1439,2,89228.29191938,72274.91645470,19415.40525568,5028.21428571,385.71428571,164.57142857,-48381.58262759,182.00000000,182.85714286,High displacement
61,fixed_0.5,0.50000000,0.49761269,1439,198,169,1468,4,77710.02097152,62945.11698693,20556.71942910,5028.21428571,385.71428571,164.57142857,-37910.46898640,182.00000000,182.85714286,High displacement
62,fixed_0.5,0.50000000,0.49779174,1468,193,167,1494,3,71730.38375031,58101.61083775,26463.39590600,5028.21428571,385.71428571,164.57142857,-27160.28636033,182.25000000,182.85714286,High displacement
63,fixed_0.5,0.50000000,0.49795736,1494,202,168,1528,2,83945.36979385,67995.74953302,21096.29851605,5028.21428571,385.71428571,164.57142857,-42421.52244554,182.25000000,182.85714286,High displacement
64,fixed_0.5,0.50000000,0.49811056,1528,187,167,1548,2,70961.21046652,57478.58047788,19465.98157098,5028.21428571,385.71428571,164.57142857,-33534.67033547,182.75000000,182.85714286,High displacement
65,fixed_0.5,0.50000000,0.49825226,1548,230,165,1613,2,91190.65593259,73864.43130540,22221.59067808,5028.21428571,385.71428571,164.57142857,-47164.91205589,182.75000000,182.85714286,High displacement
66,fixed_0.5,0.50000000,0.49838335,1613,189,169,1633,2,73514.89839291,59547.06769825,20671.56020427,5028.21428571,385.71428571,164.57142857,-34397.57892255,182.50000000,182.85714286,High displacement
67,fixed_0.5,0.50000000,0.49850459,1633,206,170,1669,3,73578.36385450,59598.47472214,25749.26361997,5028.21428571,385.71428571,164.57142857,-29371.28253075,182.25000000,182.85714286,High displacement
